captador;fecha_lectura;tipo_polinico;granos_de_polen_x_metro_cubico
COSL;2024/12/02 00:00:00.000;Fresno;0
COSL;2024/12/02 00:00:00.000;Gramíneas;0
COSL;2024/12/02 00:00:00.000;Moreras;0
COSL;2024/12/02 00:00:00.000;Olivo;0
COSL;2024/12/02 00:00:00.000;Olmos;0
COSL;2024/12/02 00:00:00.000;Otros;0
COSL;2024/12/02 00:00:00.000;Pinos;0
COSL;2024/12/02 00:00:00.000;Plantago;0
COSL;2024/12/02 00:00:00.000;Plátano de paseo;0
COSL;2024/12/02 00:00:00.000;PNI (Polen no identificado);1
COSL;2024/12/02 00:00:00.000;Populus;0
COSL;2024/12/02 00:00:00.000;Quenopodiáceas/Amarantáceas;0
COSL;2024/12/02 00:00:00.000;Quercus;0
COSL;2024/12/02 00:00:00.000;Rumex (Acederas);0
COSL;2024/12/02 00:00:00.000;Sauces;0
COSL;2024/12/02 00:00:00.000;Urticaceae (Ortigas);14
COSL;2024/12/03 00:00:00.000;Abedul;0
COSL;2024/12/03 00:00:00.000;Aligustre;0
COSL;2024/12/03 00:00:00.000;Aliso;0
COSL;2024/12/03 00:00:00.000;Arce;0
COSL;2024/12/03 00:00:00.000;Artemisia;0
COSL;2024/12/03 00:00:00.000;Castaño;0
COSL;2024/12/03 00:00:00.000;Compuestas;0
COSL;2024/12/03 00:00:00.000;Corylus;0
COSL;2024/12/03 00:00:00.000;Cupresáceas/Taxáceas;91
COSL;2024/12/03 00:00:00.000;Ericaceae;1
COSL;2024/12/03 00:00:00.000;Eucalipto;0
COSL;2024/12/03 00:00:00.000;Fresno;0
COSL;2024/12/03 00:00:00.000;Gramíneas;0
COSL;2024/12/03 00:00:00.000;Moreras;0
COSL;2024/12/03 00:00:00.000;Olivo;0
COSL;2024/12/03 00:00:00.000;Olmos;0
COSL;2024/12/03 00:00:00.000;Otros;0
COSL;2024/12/03 00:00:00.000;Pinos;0
COSL;2024/12/03 00:00:00.000;Plantago;0
COSL;2024/12/03 00:00:00.000;Plátano de paseo;0
COSL;2024/12/03 00:00:00.000;PNI (Polen no identificado);1
COSL;2024/12/03 00:00:00.000;Populus;0
COSL;2024/12/03 00:00:00.000;Quenopodiáceas/Amarantáceas;0
COSL;2024/12/03 00:00:00.000;Quercus;0
COSL;2024/12/03 00:00:00.000;Rumex (Acederas);0
COSL;2024/12/03 00:00:00.000;Sauces;0
COSL;2024/12/03 00:00:00.000;Urticaceae (Ortigas);6
COSL;2024/12/04 00:00:00.000;Abedul;0
COSL;2024/12/04 00:00:00.000;Aligustre;0
COSL;2024/12/04 00:00:00.000;Aliso;0
COSL;2024/12/04 00:00:00.000;Arce;0
COSL;2024/12/04 00:00:00.000;Artemisia;0
COSL;2024/12/04 00:00:00.000;Castaño;0
COSL;2024/12/04 00:00:00.000;Compuestas;0
COSL;2024/12/04 00:00:00.000;Corylus;0
COSL;2024/12/04 00:00:00.000;Cupresáceas/Taxáceas;75
COSL;2024/12/04 00:00:00.000;Ericaceae;0
COSL;2024/12/04 00:00:00.000;Eucalipto;0
COSL;2024/12/04 00:00:00.000;Fresno;0
COSL;2024/12/04 00:00:00.000;Gramíneas;0
COSL;2024/12/04 00:00:00.000;Moreras;0
COSL;2024/12/04 00:00:00.000;Olivo;0
COSL;2024/12/04 00:00:00.000;Olmos;0
COSL;2024/12/04 00:00:00.000;Otros;0
COSL;2024/12/04 00:00:00.000;Pinos;1
COSL;2024/12/04 00:00:00.000;Plantago;0
COSL;2024/12/04 00:00:00.000;Plátano de paseo;0
COSL;2024/12/04 00:00:00.000;PNI (Polen no identificado);1
COSL;2024/12/04 00:00:00.000;Populus;0
COSL;2024/12/04 00:00:00.000;Quenopodiáceas/Amarantáceas;0
COSL;2024/12/04 00:00:00.000;Quercus;1
COSL;2024/12/04 00:00:00.000;Rumex (Acederas);0
COSL;2024/12/04 00:00:00.000;Sauces;0
COSL;2024/12/04 00:00:00.000;Urticaceae (Ortigas);5
COSL;2024/12/05 00:00:00.000;Abedul;0
COSL;2024/12/05 00:00:00.000;Aligustre;0
COSL;2024/12/05 00:00:00.000;Aliso;0
COSL;2024/12/05 00:00:00.000;Arce;0
COSL;2024/12/05 00:00:00.000;Artemisia;0
COSL;2024/12/05 00:00:00.000;Castaño;0
COSL;2024/12/05 00:00:00.000;Compuestas;0
COSL;2024/12/05 00:00:00.000;Corylus;0
COSL;2024/12/05 00:00:00.000;Cupresáceas/Taxáceas;244
COSL;2024/12/05 00:00:00.000;Ericaceae;0
COSL;2024/12/05 00:00:00.000;Eucalipto;0
COSL;2024/12/05 00:00:00.000;Fresno;0
COSL;2024/12/05 00:00:00.000;Gramíneas;0
COSL;2024/12/05 00:00:00.000;Moreras;0
COSL;2024/12/05 00:00:00.000;Olivo;0
COSL;2024/12/05 00:00:00.000;Olmos;0
COSL;2024/12/05 00:00:00.000;Otros;0
COSL;2024/12/05 00:00:00.000;Pinos;0
COSL;2024/12/05 00:00:00.000;Plantago;0
COSL;2024/12/05 00:00:00.000;Plátano de paseo;0
COSL;2024/12/05 00:00:00.000;PNI (Polen no identificado);2
COSL;2024/12/05 00:00:00.000;Populus;0
COSL;2024/12/05 00:00:00.000;Quenopodiáceas/Amarantáceas;0
COSL;2024/12/05 00:00:00.000;Quercus;0
COSL;2024/12/05 00:00:00.000;Rumex (Acederas);0
COSL;2024/12/05 00:00:00.000;Sauces;0
COSL;2024/12/05 00:00:00.000;Urticaceae (Ortigas);5
COSL;2024/12/06 00:00:00.000;Abedul;0
COSL;2024/12/06 00:00:00.000;Aligustre;0
COSL;2024/12/06 00:00:00.000;Aliso;0
COSL;2024/12/06 00:00:00.000;Arce;0
COSL;2024/12/06 00:00:00.000;Artemisia;0
COSL;2024/12/06 00:00:00.000;Castaño;0
COSL;2024/12/06 00:00:00.000;Compuestas;0
COSL;2024/12/06 00:00:00.000;Corylus;0
COSL;2024/12/06 00:00:00.000;Cupresáceas/Taxáceas;230
COSL;2024/12/06 00:00:00.000;Ericaceae;0
COSL;2024/12/06 00:00:00.000;Eucalipto;0
COSL;2024/12/06 00:00:00.000;Fresno;0
COSL;2024/12/06 00:00:00.000;Gramíneas;1
COSL;2024/12/06 00:00:00.000;Moreras;0
COSL;2024/12/06 00:00:00.000;Olivo;0
COSL;2024/12/06 00:00:00.000;Olmos;0
COSL;2024/12/06 00:00:00.000;Otros;0
COSL;2024/12/06 00:00:00.000;Pinos;0
COSL;2024/12/06 00:00:00.000;Plantago;0
COSL;2024/12/06 00:00:00.000;Plátano de paseo;0
COSL;2024/12/06 00:00:00.000;PNI (Polen no identificado);1
COSL;2024/12/06 00:00:00.000;Populus;0
COSL;2024/12/06 00:00:00.000;Quenopodiáceas/Amarantáceas;0
COSL;2024/12/06 00:00:00.000;Quercus;0
COSL;2024/12/06 00:00:00.000;Rumex (Acederas);0
COSL;2024/12/06 00:00:00.000;Sauces;0
COSL;2024/12/06 00:00:00.000;Urticaceae (Ortigas);30
COSL;2024/12/07 00:00:00.000;Abedul;0
COSL;2024/12/07 00:00:00.000;Aligustre;0
COSL;2024/12/07 00:00:00.000;Aliso;0
COSL;2024/12/07 00:00:00.000;Arce;0
COSL;2024/12/07 00:00:00.000;Artemisia;0
COSL;2024/12/07 00:00:00.000;Castaño;0
COSL;2024/12/07 00:00:00.000;Compuestas;0
COSL;2024/12/07 00:00:00.000;Corylus;0
COSL;2024/12/07 00:00:00.000;Cupresáceas/Taxáceas;358
COSL;2024/12/07 00:00:00.000;Ericaceae;0
COSL;2024/12/07 00:00:00.000;Eucalipto;0
COSL;2024/12/07 00:00:00.000;Fresno;1
COSL;2024/12/07 00:00:00.000;Gramíneas;1
COSL;2024/12/07 00:00:00.000;Moreras;0
COSL;2024/12/07 00:00:00.000;Olivo;0
COSL;2024/12/07 00:00:00.000;Olmos;0
COSL;2024/12/07 00:00:00.000;Otros;0
COSL;2024/12/07 00:00:00.000;Pinos;1
COSL;2024/12/07 00:00:00.000;Plantago;0
COSL;2024/12/07 00:00:00.000;Plátano de paseo;0
COSL;2024/12/07 00:00:00.000;PNI (Polen no identificado);4
COSL;2024/12/07 00:00:00.000;Populus;0
COSL;2024/12/07 00:00:00.000;Quenopodiáceas/Amarantáceas;0
COSL;2024/12/07 00:00:00.000;Quercus;1
COSL;2024/12/07 00:00:00.000;Rumex (Acederas);0
COSL;2024/12/07 00:00:00.000;Sauces;0
COSL;2024/12/07 00:00:00.000;Urticaceae (Ortigas);12
COSL;2024/12/08 00:00:00.000;Abedul;0
COSL;2024/12/08 00:00:00.000;Aligustre;0
COSL;2024/12/08 00:00:00.000;Aliso;0
COSL;2024/12/08 00:00:00.000;Arce;0
COSL;2024/12/08 00:00:00.000;Artemisia;0
COSL;2024/12/08 00:00:00.000;Castaño;0
COSL;2024/12/08 00:00:00.000;Compuestas;0
COSL;2024/12/08 00:00:00.000;Corylus;0
COSL;2024/12/08 00:00:00.000;Cupresáceas/Taxáceas;79
COSL;2024/12/08 00:00:00.000;Ericaceae;0
COSL;2024/12/08 00:00:00.000;Eucalipto;0
COSL;2024/12/08 00:00:00.000;Fresno;1
COSL;2024/12/08 00:00:00.000;Gramíneas;1
COSL;2024/12/08 00:00:00.000;Moreras;0
COSL;2024/12/08 00:00:00.000;Olivo;0
COSL;2024/12/08 00:00:00.000;Olmos;0
COSL;2024/12/08 00:00:00.000;Otros;0
COSL;2024/12/08 00:00:00.000;Pinos;1
COSL;2024/12/08 00:00:00.000;Plantago;0
COSL;2024/12/08 00:00:00.000;Plátano de paseo;0
COSL;2024/12/08 00:00:00.000;PNI (Polen no identificado);1
COSL;2024/12/08 00:00:00.000;Populus;0
COSL;2024/12/08 00:00:00.000;Quenopodiáceas/Amarantáceas;0
COSL;2024/12/08 00:00:00.000;Quercus;1
COSL;2024/12/08 00:00:00.000;Rumex (Acederas);0
COSL;2024/12/08 00:00:00.000;Sauces;0
COSL;2024/12/08 00:00:00.000;Urticaceae (Ortigas);6
COSL;2024/12/09 00:00:00.000;Abedul;0
COSL;2024/12/09 00:00:00.000;Aligustre;0
COSL;2024/12/09 00:00:00.000;Aliso;0
COSL;2024/12/09 00:00:00.000;Arce;0
COSL;2024/12/09 00:00:00.000;Artemisia;0
COSL;2024/12/09 00:00:00.000;Castaño;0
COSL;2024/12/09 00:00:00.000;Compuestas;0
COSL;2024/12/09 00:00:00.000;Corylus;0
COSL;2024/12/09 00:00:00.000;Cupresáceas/Taxáceas;31
COSL;2024/12/09 00:00:00.000;Ericaceae;0
COSL;2024/12/09 00:00:00.000;Eucalipto;0
COSL;2024/12/09 00:00:00.000;Fresno;0
COSL;2024/12/09 00:00:00.000;Gramíneas;0
COSL;2024/12/09 00:00:00.000;Moreras;0
COSL;2024/12/09 00:00:00.000;Olivo;0
COSL;2024/12/09 00:00:00.000;Olmos;0
COSL;2024/12/09 00:00:00.000;Otros;0
COSL;2024/12/09 00:00:00.000;Pinos;0
COSL;2024/12/09 00:00:00.000;Plantago;0
COSL;2024/12/09 00:00:00.000;Plátano de paseo;0
COSL;2024/12/09 00:00:00.000;PNI (Polen no identificado);3
COSL;2024/12/09 00:00:00.000;Populus;0
COSL;2024/12/09 00:00:00.000;Quenopodiáceas/Amarantáceas;0
COSL;2024/12/09 00:00:00.000;Quercus;1
COSL;2024/12/09 00:00:00.000;Rumex (Acederas);0
COSL;2024/12/09 00:00:00.000;Sauces;0
COSL;2024/12/09 00:00:00.000;Urticaceae (Ortigas);0
COSL;2024/12/10 00:00:00.000;Abedul;0
COSL;2024/12/10 00:00:00.000;Aligustre;0
COSL;2024/12/10 00:00:00.000;Aliso;0
COSL;2024/12/10 00:00:00.000;Arce;0
COSL;2024/12/10 00:00:00.000;Artemisia;0
COSL;2024/12/10 00:00:00.000;Castaño;0
COSL;2024/12/10 00:00:00.000;Compuestas;1
COSL;2024/12/10 00:00:00.000;Corylus;0
COSL;2024/12/10 00:00:00.000;Cupresáceas/Taxáceas;17
COSL;2024/12/10 00:00:00.000;Ericaceae;0
COSL;2024/12/10 00:00:00.000;Eucalipto;0
COSL;2024/12/10 00:00:00.000;Fresno;0
COSL;2024/12/10 00:00:00.000;Gramíneas;1
COSL;2024/12/10 00:00:00.000;Moreras;0
COSL;2024/12/10 00:00:00.000;Olivo;0
COSL;2024/12/10 00:00:00.000;Olmos;0
COSL;2024/12/10 00:00:00.000;Otros;0
COSL;2024/12/10 00:00:00.000;Pinos;0
COSL;2024/12/10 00:00:00.000;Plantago;0
COSL;2024/12/10 00:00:00.000;Plátano de paseo;0
COSL;2024/12/10 00:00:00.000;PNI (Polen no identificado);1
COSL;2024/12/10 00:00:00.000;Populus;0
COSL;2024/12/10 00:00:00.000;Quenopodiáceas/Amarantáceas;0
COSL;2024/12/10 00:00:00.000;Quercus;0
COSL;2024/12/10 00:00:00.000;Rumex (Acederas);0
COSL;2024/12/10 00:00:00.000;Sauces;0
COSL;2024/12/10 00:00:00.000;Urticaceae (Ortigas);1
COSL;2024/12/11 00:00:00.000;Abedul;0
COSL;2024/12/11 00:00:00.000;Aligustre;0
COSL;2024/12/11 00:00:00.000;Aliso;0
COSL;2024/12/11 00:00:00.000;Arce;0
COSL;2024/12/11 00:00:00.000;Artemisia;0
COSL;2024/12/11 00:00:00.000;Castaño;0
COSL;2024/12/11 00:00:00.000;Compuestas;0
COSL;2024/12/11 00:00:00.000;Corylus;0
COSL;2024/12/11 00:00:00.000;Cupresáceas/Taxáceas;9
COSL;2024/12/11 00:00:00.000;Ericaceae;0
COSL;2024/12/11 00:00:00.000;Eucalipto;0
COSL;2024/12/11 00:00:00.000;Fresno;0
COSL;2024/12/11 00:00:00.000;Gramíneas;0
COSL;2024/12/11 00:00:00.000;Moreras;0
COSL;2024/12/11 00:00:00.000;Olivo;0
COSL;2024/12/11 00:00:00.000;Olmos;0
COSL;2024/12/11 00:00:00.000;Otros;0
COSL;2024/12/11 00:00:00.000;Pinos;0
COSL;2024/12/11 00:00:00.000;Plantago;0
COSL;2024/12/11 00:00:00.000;Plátano de paseo;0
COSL;2024/12/11 00:00:00.000;PNI (Polen no identificado);0
COSL;2024/12/11 00:00:00.000;Populus;0
COSL;2024/12/11 00:00:00.000;Quenopodiáceas/Amarantáceas;0
COSL;2024/12/11 00:00:00.000;Quercus;0
COSL;2024/12/11 00:00:00.000;Rumex (Acederas);0
COSL;2024/12/11 00:00:00.000;Sauces;0
COSL;2024/12/11 00:00:00.000;Urticaceae (Ortigas);1
COSL;2024/12/12 00:00:00.000;Abedul;0
COSL;2024/12/12 00:00:00.000;Aligustre;0
COSL;2024/12/12 00:00:00.000;Aliso;0
COSL;2024/12/12 00:00:00.000;Arce;0
COSL;2024/12/12 00:00:00.000;Artemisia;0
COSL;2024/12/12 00:00:00.000;Castaño;0
COSL;2024/12/12 00:00:00.000;Compuestas;0
COSL;2024/12/12 00:00:00.000;Corylus;0
COSL;2024/12/12 00:00:00.000;Cupresáceas/Taxáceas;1
COSL;2024/12/12 00:00:00.000;Ericaceae;0
COSL;2024/12/12 00:00:00.000;Eucalipto;0
COSL;2024/12/12 00:00:00.000;Fresno;0
COSL;2024/12/12 00:00:00.000;Gramíneas;0
COSL;2024/12/12 00:00:00.000;Moreras;0
COSL;2024/12/12 00:00:00.000;Olivo;0
COSL;2024/12/12 00:00:00.000;Olmos;0
COSL;2024/12/12 00:00:00.000;Otros;0
COSL;2024/12/12 00:00:00.000;Pinos;0
COSL;2024/12/12 00:00:00.000;Plantago;0
COSL;2024/12/12 00:00:00.000;Plátano de paseo;0
COSL;2024/12/12 00:00:00.000;PNI (Polen no identificado);1
COSL;2024/12/12 00:00:00.000;Populus;0
COSL;2024/12/12 00:00:00.000;Quenopodiáceas/Amarantáceas;0
COSL;2024/12/12 00:00:00.000;Quercus;0
COSL;2024/12/12 00:00:00.000;Rumex (Acederas);0
COSL;2024/12/12 00:00:00.000;Sauces;0
COSL;2024/12/12 00:00:00.000;Urticaceae (Ortigas);1
COSL;2024/12/13 00:00:00.000;Abedul;0
COSL;2024/12/13 00:00:00.000;Aligustre;0
COSL;2024/12/13 00:00:00.000;Aliso;0
COSL;2024/12/13 00:00:00.000;Arce;0
COSL;2024/12/13 00:00:00.000;Artemisia;0
COSL;2024/12/13 00:00:00.000;Castaño;0
COSL;2024/12/13 00:00:00.000;Compuestas;0
COSL;2024/12/13 00:00:00.000;Corylus;0
COSL;2024/12/13 00:00:00.000;Cupresáceas/Taxáceas;1
COSL;2024/12/13 00:00:00.000;Ericaceae;0
COSL;2024/12/13 00:00:00.000;Eucalipto;0
COSL;2024/12/13 00:00:00.000;Fresno;0
COSL;2024/12/13 00:00:00.000;Gramíneas;1
COSL;2024/12/13 00:00:00.000;Moreras;0
COSL;2024/12/13 00:00:00.000;Olivo;0
COSL;2024/12/13 00:00:00.000;Olmos;0
COSL;2024/12/13 00:00:00.000;Otros;0
COSL;2024/12/13 00:00:00.000;Pinos;0
COSL;2024/12/13 00:00:00.000;Plantago;0
COSL;2024/12/13 00:00:00.000;Plátano de paseo;0
COSL;2024/12/13 00:00:00.000;PNI (Polen no identificado);1
COSL;2024/12/13 00:00:00.000;Populus;0
COSL;2024/12/13 00:00:00.000;Quenopodiáceas/Amarantáceas;0
COSL;2024/12/13 00:00:00.000;Quercus;0
COSL;2024/12/13 00:00:00.000;Rumex (Acederas);0
COSL;2024/12/13 00:00:00.000;Sauces;0
COSL;2024/12/13 00:00:00.000;Urticaceae (Ortigas);2
COSL;2024/12/14 00:00:00.000;Abedul;0
COSL;2024/12/14 00:00:00.000;Aligustre;0
COSL;2024/12/14 00:00:00.000;Aliso;0
COSL;2024/12/14 00:00:00.000;Arce;0
COSL;2024/12/14 00:00:00.000;Artemisia;0
COSL;2024/12/14 00:00:00.000;Castaño;0
COSL;2024/12/14 00:00:00.000;Compuestas;0
COSL;2024/12/14 00:00:00.000;Corylus;0
COSL;2024/12/14 00:00:00.000;Cupresáceas/Taxáceas;3
COSL;2024/12/14 00:00:00.000;Ericaceae;0
COSL;2024/12/14 00:00:00.000;Eucalipto;0
COSL;2024/12/14 00:00:00.000;Fresno;0
COSL;2024/12/14 00:00:00.000;Gramíneas;1
COSL;2024/12/14 00:00:00.000;Moreras;0
COSL;2024/12/14 00:00:00.000;Olivo;0
COSL;2024/12/14 00:00:00.000;Olmos;0
COSL;2024/12/14 00:00:00.000;Otros;0
COSL;2024/12/14 00:00:00.000;Pinos;0
COSL;2024/12/14 00:00:00.000;Plantago;0
COSL;2024/12/14 00:00:00.000;Plátano de paseo;0
COSL;2024/12/14 00:00:00.000;PNI (Polen no identificado);1
COSL;2024/12/14 00:00:00.000;Populus;0
COSL;2024/12/14 00:00:00.000;Quenopodiáceas/Amarantáceas;0
COSL;2024/12/14 00:00:00.000;Quercus;0
COSL;2024/12/14 00:00:00.000;Rumex (Acederas);0
COSL;2024/12/14 00:00:00.000;Sauces;0
COSL;2024/12/14 00:00:00.000;Urticaceae (Ortigas);2
COSL;2024/12/15 00:00:00.000;Abedul;0
COSL;2024/12/15 00:00:00.000;Aligustre;0
COSL;2024/12/15 00:00:00.000;Aliso;0
COSL;2024/12/15 00:00:00.000;Arce;0
COSL;2024/12/15 00:00:00.000;Artemisia;0
COSL;2024/12/15 00:00:00.000;Castaño;0
COSL;2024/12/15 00:00:00.000;Compuestas;0
COSL;2024/12/15 00:00:00.000;Corylus;0
COSL;2024/12/15 00:00:00.000;Cupresáceas/Taxáceas;11
COSL;2024/12/15 00:00:00.000;Ericaceae;0
COSL;2024/12/15 00:00:00.000;Eucalipto;0
COSL;2024/12/15 00:00:00.000;Fresno;0
COSL;2024/12/15 00:00:00.000;Gramíneas;0
COSL;2024/12/15 00:00:00.000;Moreras;0
COSL;2024/12/15 00:00:00.000;Olivo;0
COSL;2024/12/15 00:00:00.000;Olmos;0
COSL;2024/12/15 00:00:00.000;Otros;0
COSL;2024/12/15 00:00:00.000;Pinos;0
COSL;2024/12/15 00:00:00.000;Plantago;0
COSL;2024/12/15 00:00:00.000;Plátano de paseo;0
COSL;2024/12/15 00:00:00.000;PNI (Polen no identificado);2
COSL;2024/12/15 00:00:00.000;Populus;0
COSL;2024/12/15 00:00:00.000;Quenopodiáceas/Amarantáceas;0
COSL;2024/12/15 00:00:00.000;Quercus;0
COSL;2024/12/15 00:00:00.000;Rumex (Acederas);0
COSL;2024/12/15 00:00:00.000;Sauces;0
COSL;2024/12/15 00:00:00.000;Urticaceae (Ortigas);5
COSL;2024/12/16 00:00:00.000;Abedul;0
COSL;2024/12/16 00:00:00.000;Aligustre;0
COSL;2024/12/16 00:00:00.000;Aliso;0
COSL;2024/12/16 00:00:00.000;Arce;0
COSL;2024/12/16 00:00:00.000;Artemisia;0
COSL;2024/12/16 00:00:00.000;Castaño;0
COSL;2024/12/16 00:00:00.000;Compuestas;0
COSL;2024/12/16 00:00:00.000;Corylus;0
COSL;2024/12/16 00:00:00.000;Cupresáceas/Taxáceas;3
COSL;2024/12/16 00:00:00.000;Ericaceae;0
COSL;2024/12/16 00:00:00.000;Eucalipto;0
COSL;2024/12/16 00:00:00.000;Fresno;0
COSL;2024/12/16 00:00:00.000;Gramíneas;0
COSL;2024/12/16 00:00:00.000;Moreras;0
COSL;2024/12/16 00:00:00.000;Olivo;0
COSL;2024/12/16 00:00:00.000;Olmos;0
COSL;2024/12/16 00:00:00.000;Otros;0
COSL;2024/12/16 00:00:00.000;Pinos;0
COSL;2024/12/16 00:00:00.000;Plantago;0
COSL;2024/12/16 00:00:00.000;Plátano de paseo;0
COSL;2024/12/16 00:00:00.000;PNI (Polen no identificado);1
COSL;2024/12/16 00:00:00.000;Populus;0
COSL;2024/12/16 00:00:00.000;Quenopodiáceas/Amarantáceas;0
COSL;2024/12/16 00:00:00.000;Quercus;0
COSL;2024/12/16 00:00:00.000;Rumex (Acederas);0
COSL;2024/12/16 00:00:00.000;Sauces;0
COSL;2024/12/16 00:00:00.000;Urticaceae (Ortigas);3
COSL;2024/12/17 00:00:00.000;Abedul;0
COSL;2024/12/17 00:00:00.000;Aligustre;0
COSL;2024/12/17 00:00:00.000;Aliso;0
COSL;2024/12/17 00:00:00.000;Arce;0
COSL;2024/12/17 00:00:00.000;Artemisia;0
COSL;2024/12/17 00:00:00.000;Castaño;0
COSL;2024/12/17 00:00:00.000;Compuestas;0
COSL;2024/12/17 00:00:00.000;Corylus;0
COSL;2024/12/17 00:00:00.000;Cupresáceas/Taxáceas;2
COSL;2024/12/17 00:00:00.000;Ericaceae;0
COSL;2024/12/17 00:00:00.000;Eucalipto;0
COSL;2024/12/17 00:00:00.000;Fresno;0
COSL;2024/12/17 00:00:00.000;Gramíneas;0
COSL;2024/12/17 00:00:00.000;Moreras;0
COSL;2024/12/17 00:00:00.000;Olivo;0
COSL;2024/12/17 00:00:00.000;Olmos;0
COSL;2024/12/17 00:00:00.000;Otros;0
COSL;2024/12/17 00:00:00.000;Pinos;0
COSL;2024/12/17 00:00:00.000;Plantago;0
COSL;2024/12/17 00:00:00.000;Plátano de paseo;0
COSL;2024/12/17 00:00:00.000;PNI (Polen no identificado);3
COSL;2024/12/17 00:00:00.000;Populus;0
COSL;2024/12/17 00:00:00.000;Quenopodiáceas/Amarantáceas;1
COSL;2024/12/17 00:00:00.000;Quercus;0
COSL;2024/12/17 00:00:00.000;Rumex (Acederas);0
COSL;2024/12/17 00:00:00.000;Sauces;0
COSL;2024/12/17 00:00:00.000;Urticaceae (Ortigas);3
COSL;2024/12/18 00:00:00.000;Abedul;0
COSL;2024/12/18 00:00:00.000;Aligustre;0
COSL;2024/12/18 00:00:00.000;Aliso;0
COSL;2024/12/18 00:00:00.000;Arce;0
COSL;2024/12/18 00:00:00.000;Artemisia;0
COSL;2024/12/18 00:00:00.000;Castaño;0
COSL;2024/12/18 00:00:00.000;Compuestas;0
COSL;2024/12/18 00:00:00.000;Corylus;0
COSL;2024/12/18 00:00:00.000;Cupresáceas/Taxáceas;5
COSL;2024/12/18 00:00:00.000;Ericaceae;0
COSL;2024/12/18 00:00:00.000;Eucalipto;0
COSL;2024/12/18 00:00:00.000;Fresno;0
COSL;2024/12/18 00:00:00.000;Gramíneas;1
COSL;2024/12/18 00:00:00.000;Moreras;0
COSL;2024/12/18 00:00:00.000;Olivo;0
COSL;2024/12/18 00:00:00.000;Olmos;0
COSL;2024/12/18 00:00:00.000;Otros;0
COSL;2024/12/18 00:00:00.000;Pinos;0
COSL;2024/12/18 00:00:00.000;Plantago;0
COSL;2024/12/18 00:00:00.000;Plátano de paseo;0
COSL;2024/12/18 00:00:00.000;PNI (Polen no identificado);1
COSL;2024/12/18 00:00:00.000;Populus;0
COSL;2024/12/18 00:00:00.000;Quenopodiáceas/Amarantáceas;0
COSL;2024/12/18 00:00:00.000;Quercus;1
COSL;2024/12/18 00:00:00.000;Rumex (Acederas);0
COSL;2024/12/18 00:00:00.000;Sauces;0
COSL;2024/12/18 00:00:00.000;Urticaceae (Ortigas);3
COSL;2024/12/19 00:00:00.000;Abedul;0
COSL;2024/12/19 00:00:00.000;Aligustre;0
COSL;2024/12/19 00:00:00.000;Aliso;0
COSL;2024/12/19 00:00:00.000;Arce;0
COSL;2024/12/19 00:00:00.000;Artemisia;0
COSL;2024/12/19 00:00:00.000;Castaño;0
COSL;2024/12/19 00:00:00.000;Compuestas;0
COSL;2024/12/19 00:00:00.000;Corylus;0
COSL;2024/12/19 00:00:00.000;Cupresáceas/Taxáceas;22
COSL;2024/12/19 00:00:00.000;Ericaceae;0
COSL;2024/12/19 00:00:00.000;Eucalipto;0
COSL;2024/12/19 00:00:00.000;Fresno;1
COSL;2024/12/19 00:00:00.000;Gramíneas;0
COSL;2024/12/19 00:00:00.000;Moreras;0
COSL;2024/12/19 00:00:00.000;Olivo;0
COSL;2024/12/19 00:00:00.000;Olmos;0
COSL;2024/12/19 00:00:00.000;Otros;0
COSL;2024/12/19 00:00:00.000;Pinos;0
COSL;2024/12/19 00:00:00.000;Plantago;0
COSL;2024/12/19 00:00:00.000;Plátano de paseo;1
COSL;2024/12/19 00:00:00.000;PNI (Polen no identificado);2
COSL;2024/12/19 00:00:00.000;Populus;0
COSL;2024/12/19 00:00:00.000;Quenopodiáceas/Amarantáceas;0
COSL;2024/12/19 00:00:00.000;Quercus;0
COSL;2024/12/19 00:00:00.000;Rumex (Acederas);0
COSL;2024/12/19 00:00:00.000;Sauces;0
COSL;2024/12/19 00:00:00.000;Urticaceae (Ortigas);1
COSL;2024/12/20 00:00:00.000;Abedul;0
COSL;2024/12/20 00:00:00.000;Aligustre;0
COSL;2024/12/20 00:00:00.000;Aliso;0
COSL;2024/12/20 00:00:00.000;Arce;0
COSL;2024/12/20 00:00:00.000;Artemisia;0
COSL;2024/12/20 00:00:00.000;Castaño;0
COSL;2024/12/20 00:00:00.000;Compuestas;0
COSL;2024/12/20 00:00:00.000;Corylus;0
COSL;2024/12/20 00:00:00.000;Cupresáceas/Taxáceas;93
COSL;2024/12/20 00:00:00.000;Ericaceae;0
COSL;2024/12/20 00:00:00.000;Eucalipto;0
COSL;2024/12/20 00:00:00.000;Fresno;0
COSL;2024/12/20 00:00:00.000;Gramíneas;0
COSL;2024/12/20 00:00:00.000;Moreras;0
COSL;2024/12/20 00:00:00.000;Olivo;0
COSL;2024/12/20 00:00:00.000;Olmos;0
COSL;2024/12/20 00:00:00.000;Otros;0
COSL;2024/12/20 00:00:00.000;Pinos;0
COSL;2024/12/20 00:00:00.000;Plantago;0
COSL;2024/12/20 00:00:00.000;Plátano de paseo;0
COSL;2024/12/20 00:00:00.000;PNI (Polen no identificado);1
COSL;2024/12/20 00:00:00.000;Populus;0
COSL;2024/12/20 00:00:00.000;Quenopodiáceas/Amarantáceas;0
COSL;2024/12/20 00:00:00.000;Quercus;0
