fecha,temperature_2m (°C),wind_speed_10m (km/h),wind_gusts_10m (km/h),relative_humidity_2m (%),wind_direction_10m (°),et0_fao_evapotranspiration (mm),dew_point_2m (°C),rain (mm),soil_temperature_0_to_7cm (°C),soil_moisture_0_to_7cm (m³/m³),vapour_pressure_deficit (kPa),cloud_cover (%),shortwave_radiation (W/m²)
2014-04-23,14.320833333333333,6.608333333333333,13.641666666666666,88.125,111.16666666666667,0.10875,12.245833333333332,0.10833333333333334,14.558333333333332,0.3665,0.23208333333333334,93.20833333333333,185.375
2014-04-24,13.758333333333333,7.758333333333333,15.7875,85.70833333333333,36.333333333333336,0.0825,11.233333333333334,0.004166666666666667,14.075000000000001,0.35504166666666664,0.2658333333333333,74.20833333333333,135.875
2014-04-25,15.5875,12.941666666666668,26.379166666666666,70.83333333333333,70.33333333333333,0.15791666666666668,9.833333333333334,0.0,14.983333333333334,0.33708333333333335,0.59875,6.208333333333333,244.58333333333334
2014-04-26,14.979166666666666,10.7125,22.7625,82.20833333333333,79.95833333333333,0.12583333333333332,11.799999999999999,0.1625,15.183333333333332,0.34158333333333335,0.34708333333333335,39.291666666666664,219.58333333333334
2014-04-27,14.308333333333332,13.6875,27.483333333333334,76.95833333333333,75.625,0.11625,10.004166666666666,0.0,14.595833333333333,0.3405,0.4245833333333333,88.91666666666667,187.91666666666666
2014-04-28,14.541666666666666,11.779166666666667,24.02916666666667,71.33333333333333,55.833333333333336,0.13041666666666665,8.991666666666667,0.0,14.645833333333334,0.3219166666666667,0.5341666666666667,25.041666666666668,203.83333333333334
2014-04-29,14.6875,6.641666666666667,13.662500000000001,66.58333333333333,28.875,0.14625000000000002,7.758333333333333,0.0,14.979166666666666,0.307,0.6708333333333333,26.333333333333332,227.45833333333334
2014-04-30,15.004166666666668,6.770833333333333,15.283333333333333,56.25,137.91666666666666,0.1575,5.654166666666666,0.0,14.816666666666668,0.29304166666666664,0.8383333333333334,42.708333333333336,245.0
2014-05-01,13.891666666666666,10.566666666666666,23.991666666666664,66.33333333333333,209.95833333333334,0.14916666666666667,7.520833333333333,0.03333333333333333,14.658333333333333,0.283375,0.5716666666666667,69.25,233.41666666666666
2014-05-02,5.933333333333334,15.85,30.804166666666664,76.58333333333333,55.416666666666664,0.04791666666666666,2.0708333333333333,0.5833333333333334,8.975,0.3722916666666667,0.22291666666666665,82.45833333333333,65.375
2014-05-03,8.020833333333334,9.725,20.208333333333332,62.541666666666664,108.79166666666667,0.12375000000000001,0.6541666666666667,0.0,9.529166666666667,0.35191666666666666,0.4595833333333333,38.333333333333336,248.125
2014-05-04,7.683333333333334,11.9625,25.383333333333336,67.5,298.5833333333333,0.0775,1.8499999999999999,0.0,8.779166666666667,0.3315416666666667,0.36000000000000004,85.125,125.375
2014-05-05,9.079166666666667,5.2,13.0,67.29166666666667,218.66666666666666,0.08458333333333333,2.908333333333333,0.0,9.945833333333333,0.3215,0.41875,85.625,147.91666666666666
2014-05-06,12.933333333333332,13.366666666666667,26.22083333333333,66.79166666666667,157.91666666666666,0.12833333333333333,6.675,0.0,11.741666666666667,0.3104166666666667,0.5575,92.04166666666667,190.66666666666666
